"order_date","product_name","category","quantity","price","total_amount"
"2025-05-21 06:43:54","Almonds","Pastries",5,"5.59","27.95"
"2025-05-21 06:16:21","Eclair","Pastries",3,"146.12","438.36"
"2025-05-20 22:36:53","Almonds","Pastries",1,"5.59","5.59"
"2025-05-20 22:28:14","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-05-20 22:26:43","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-05-20 20:16:05","Macchiato","Pastries",5,"93.97","469.85"
"2025-05-20 19:35:42","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-05-20 19:17:05","Flat White","Pastries",5,"113.21","566.05"
"2025-05-20 16:38:16","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-05-20 15:52:55","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-05-20 10:12:50","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-05-20 07:29:41","Flat White","Pastries",5,"113.21","566.05"
"2025-05-19 22:52:09","Almonds","Pastries",2,"5.59","11.18"
"2025-05-19 22:12:57","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-05-19 17:08:54","Tiramisu","Pastries",2,"196.55","393.10"
"2025-05-19 12:22:13","Baguette","Pastries",1,"133.77","133.77"
"2025-05-19 10:54:06","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-05-19 10:00:59","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-05-19 06:22:33","Tiramisu","Pastries",4,"196.55","786.20"
"2025-05-19 05:55:20","Americano","Pastries",4,"80.96","323.84"
"2025-05-18 23:22:25","Baguette","Pastries",5,"133.77","668.85"
"2025-05-18 22:10:28","Chocolate Chip Muffin","Pastries",3,"103.79","311.37"
"2025-05-18 20:20:22","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-05-18 20:19:52","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-05-18 17:11:33","Baguette","Pastries",2,"133.77","267.54"
"2025-05-18 09:48:26","Macchiato","Pastries",3,"93.97","281.91"
"2025-05-18 02:50:45","Cappuccino","Pastries",4,"76.25","305.00"
"2025-05-18 02:28:22","Chai Latte","Pastries",5,"100.50","502.50"
"2025-05-17 23:24:08","Cappuccino","Pastries",2,"76.25","152.50"
"2025-05-17 21:55:55","Tiramisu","Pastries",1,"196.55","196.55"
"2025-05-17 19:04:39","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-05-17 16:28:16","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-05-17 15:43:08","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-05-17 12:56:20","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-05-17 10:59:43","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-05-17 07:40:02","Tea","Beverages",4,"106.18","424.72"
"2025-05-17 04:11:31","Flat White","Pastries",5,"113.21","566.05"
"2025-05-17 01:58:19","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-05-16 23:01:23","Latte","Pastries",1,"108.74","108.74"
"2025-05-16 22:43:38","Baguette","Pastries",1,"133.77","133.77"
"2025-05-16 20:04:37","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-05-16 12:00:16","Latte","Pastries",2,"108.74","217.48"
"2025-05-16 11:26:29","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-05-16 00:15:58","Mocha","Pastries",5,"61.74","308.70"
"2025-05-15 23:42:50","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-05-15 22:09:20","Americano","Pastries",5,"80.96","404.80"
"2025-05-15 20:52:03","Americano","Pastries",3,"80.96","242.88"
"2025-05-15 20:26:47","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-05-15 16:56:42","Mocha","Pastries",1,"61.74","61.74"
"2025-05-15 15:28:28","Espresso","Pastries",3,"195.76","587.28"
"2025-05-15 14:05:54","Flat White","Pastries",3,"113.21","339.63"
"2025-05-15 07:37:41","Chocolate Chip Muffin","Pastries",3,"103.79","311.37"
"2025-05-15 06:02:04","Tea","Beverages",5,"106.18","530.90"
"2025-05-15 05:49:24","Cappuccino","Pastries",1,"76.25","76.25"
"2025-05-15 03:42:03","Tea","Beverages",4,"106.18","424.72"
"2025-05-15 01:42:49","Macchiato","Pastries",5,"93.97","469.85"
"2025-05-14 20:38:59","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-05-14 13:48:52","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-05-14 13:33:54","Chai Latte","Pastries",5,"100.50","502.50"
"2025-05-14 12:44:25","Baguette","Pastries",3,"133.77","401.31"
"2025-05-14 11:46:03","Tea","Beverages",5,"106.18","530.90"
"2025-05-14 11:45:38","Almonds","Pastries",4,"5.59","22.36"
"2025-05-14 10:37:41","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-05-14 08:17:02","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-05-14 07:03:05","Flat White","Pastries",3,"113.21","339.63"
"2025-05-14 06:04:44","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-05-14 05:08:06","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-05-14 04:42:13","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-05-14 04:41:58","Almonds","Pastries",5,"5.59","27.95"
"2025-05-14 00:46:27","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-05-14 00:10:54","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-05-13 23:56:10","Latte","Pastries",2,"108.74","217.48"
"2025-05-13 21:26:54","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-05-13 21:20:06","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-05-13 21:03:19","Almonds","Pastries",1,"5.59","5.59"
"2025-05-13 19:16:50","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-05-13 18:12:53","Latte","Pastries",3,"108.74","326.22"
"2025-05-13 15:15:43","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-05-13 09:35:09","Mocha","Pastries",5,"61.74","308.70"
"2025-05-13 09:24:57","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-05-13 09:01:14","Cappuccino","Pastries",2,"76.25","152.50"
"2025-05-13 09:00:17","Almonds","Pastries",1,"5.59","5.59"
"2025-05-13 08:35:13","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-05-13 06:39:49","Americano","Pastries",2,"80.96","161.92"
"2025-05-13 03:56:32","Almonds","Pastries",5,"5.59","27.95"
"2025-05-13 00:41:58","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-05-12 16:33:37","Eclair","Pastries",5,"146.12","730.60"
"2025-05-12 03:46:33","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-05-12 01:40:13","Espresso","Pastries",1,"195.76","195.76"
"2025-05-11 23:44:43","Flat White","Pastries",1,"113.21","113.21"
"2025-05-11 14:25:15","Tiramisu","Pastries",4,"196.55","786.20"
"2025-05-11 11:12:38","Macchiato","Pastries",3,"93.97","281.91"
"2025-05-11 10:42:21","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-05-11 04:38:26","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-05-11 04:06:05","Flat White","Pastries",4,"113.21","452.84"
"2025-05-11 02:17:37","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-05-11 02:07:01","Macchiato","Pastries",3,"93.97","281.91"
"2025-05-10 20:03:00","Flat White","Pastries",3,"113.21","339.63"
"2025-05-10 17:32:10","Americano","Pastries",2,"80.96","161.92"
"2025-05-10 15:23:17","Americano","Pastries",3,"80.96","242.88"
"2025-05-10 12:37:17","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-05-10 11:45:25","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-05-10 03:47:49","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-05-10 01:41:23","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-05-10 01:07:13","Espresso","Pastries",3,"195.76","587.28"
"2025-05-10 00:17:16","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-05-09 23:33:06","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-05-09 17:23:52","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-05-09 07:33:30","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-05-09 04:22:37","Espresso","Pastries",1,"195.76","195.76"
"2025-05-09 04:20:18","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-05-09 02:46:34","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-05-09 01:22:13","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-05-08 22:48:23","Chai Latte","Pastries",4,"100.50","402.00"
"2025-05-08 18:39:31","Americano","Pastries",3,"80.96","242.88"
"2025-05-08 13:19:16","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-05-08 03:46:38","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-05-08 02:44:52","Eclair","Pastries",3,"146.12","438.36"
"2025-05-07 21:12:17","Tea","Beverages",5,"106.18","530.90"
"2025-05-07 17:56:20","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-05-07 16:26:10","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-05-07 15:06:49","Baguette","Pastries",2,"133.77","267.54"
"2025-05-07 10:46:34","Latte","Pastries",3,"108.74","326.22"
"2025-05-07 07:10:46","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-05-07 05:46:28","Tea","Beverages",4,"106.18","424.72"
"2025-05-07 01:24:12","Cappuccino","Pastries",1,"76.25","76.25"
"2025-05-06 20:51:37","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-05-06 15:39:23","Tea","Beverages",4,"106.18","424.72"
"2025-05-06 12:49:45","Americano","Pastries",2,"80.96","161.92"
"2025-05-06 10:26:42","Flat White","Pastries",5,"113.21","566.05"
"2025-05-06 03:02:03","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-05-06 01:11:29","Americano","Pastries",4,"80.96","323.84"
"2025-05-05 19:27:55","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-05-05 18:48:33","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-05-05 14:14:57","Eclair","Pastries",2,"146.12","292.24"
"2025-05-05 11:45:07","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-05-05 00:58:20","Tiramisu","Pastries",5,"196.55","982.75"
"2025-05-05 00:08:56","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-05-04 18:09:02","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-05-04 14:59:24","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-05-04 14:06:24","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-05-04 11:42:42","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-05-04 08:49:42","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-05-04 04:39:22","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-05-04 04:08:54","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-05-04 03:26:11","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-05-03 19:52:48","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-05-03 17:40:04","Americano","Pastries",1,"80.96","80.96"
"2025-05-03 16:02:55","Mocha","Pastries",5,"61.74","308.70"
"2025-05-03 12:08:12","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-05-03 09:42:19","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-05-03 03:01:47","Almonds","Pastries",2,"5.59","11.18"
"2025-05-02 22:40:38","Latte","Pastries",3,"108.74","326.22"
"2025-05-02 22:36:24","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-05-02 22:32:25","Americano","Pastries",1,"80.96","80.96"
"2025-05-02 21:11:20","Eclair","Pastries",4,"146.12","584.48"
"2025-05-02 17:45:40","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-05-02 13:19:23","Chai Latte","Pastries",1,"100.50","100.50"
"2025-05-02 13:06:47","Macchiato","Pastries",4,"93.97","375.88"
"2025-05-02 12:36:10","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-05-02 11:11:25","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-05-02 09:18:51","Latte","Pastries",4,"108.74","434.96"
"2025-05-02 08:29:27","Flat White","Pastries",3,"113.21","339.63"
"2025-05-02 03:43:11","Tiramisu","Pastries",3,"196.55","589.65"
"2025-05-02 03:33:09","Tiramisu","Pastries",2,"196.55","393.10"
"2025-05-02 03:04:46","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-05-02 01:40:59","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-05-02 00:18:15","Tiramisu","Pastries",5,"196.55","982.75"
"2025-05-01 21:40:45","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-05-01 12:31:53","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-05-01 10:04:58","Macchiato","Pastries",2,"93.97","187.94"
"2025-05-01 07:45:51","Almonds","Pastries",2,"5.59","11.18"
"2025-05-01 07:20:05","Latte","Pastries",1,"108.74","108.74"
"2025-05-01 06:05:23","Tiramisu","Pastries",1,"196.55","196.55"
"2025-05-01 05:59:32","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-04-30 23:43:19","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-04-30 20:00:02","Flat White","Pastries",4,"113.21","452.84"
"2025-04-30 14:44:09","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-04-30 08:48:13","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-04-30 06:39:50","Eclair","Pastries",1,"146.12","146.12"
"2025-04-30 05:28:03","Tiramisu","Pastries",4,"196.55","786.20"
"2025-04-29 22:30:06","Tiramisu","Pastries",5,"196.55","982.75"
"2025-04-29 21:46:48","Glazed Donut","Pastries",4,"148.75","595.00"
"2025-04-29 21:37:52","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-04-29 19:52:18","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-04-29 17:01:46","Eclair","Pastries",4,"146.12","584.48"
"2025-04-29 15:07:53","Flat White","Pastries",5,"113.21","566.05"
"2025-04-29 13:54:53","Espresso","Pastries",4,"195.76","783.04"
"2025-04-29 11:57:43","Espresso","Pastries",2,"195.76","391.52"
"2025-04-29 10:24:05","Mocha","Pastries",1,"61.74","61.74"
"2025-04-29 08:40:09","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-04-29 08:09:06","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-04-29 07:02:28","Tea","Beverages",1,"106.18","106.18"
"2025-04-29 01:46:48","Flat White","Pastries",4,"113.21","452.84"
"2025-04-28 14:59:51","Macchiato","Pastries",4,"93.97","375.88"
"2025-04-28 05:39:01","Macchiato","Pastries",3,"93.97","281.91"
"2025-04-28 05:01:03","Hot Chocolate","Pastries",5,"131.53","657.65"
"2025-04-28 04:12:41","Chai Latte","Pastries",2,"100.50","201.00"
"2025-04-28 02:35:55","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-04-27 23:37:00","Tiramisu","Pastries",4,"196.55","786.20"
"2025-04-27 22:36:57","Eclair","Pastries",1,"146.12","146.12"
"2025-04-27 19:51:04","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-04-27 17:59:12","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-04-27 17:58:02","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-04-27 16:55:23","Tea","Beverages",1,"106.18","106.18"
"2025-04-27 15:59:54","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-04-27 09:20:59","Tiramisu","Pastries",5,"196.55","982.75"
"2025-04-27 07:05:24","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-04-27 06:18:48","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-04-27 06:11:20","Eclair","Pastries",4,"146.12","584.48"
"2025-04-27 00:21:34","Espresso","Pastries",3,"195.76","587.28"
"2025-04-26 18:55:32","Flat White","Pastries",3,"113.21","339.63"
"2025-04-26 18:11:18","Flat White","Pastries",2,"113.21","226.42"
"2025-04-26 13:01:31","Tiramisu","Pastries",4,"196.55","786.20"
"2025-04-26 12:37:27","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-04-26 08:54:06","Espresso","Pastries",2,"195.76","391.52"
"2025-04-26 08:51:08","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-04-26 06:36:22","Latte","Pastries",5,"108.74","543.70"
"2025-04-26 03:44:12","Espresso","Pastries",1,"195.76","195.76"
"2025-04-26 03:41:02","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-04-26 02:20:13","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-04-26 01:34:30","Espresso","Pastries",3,"195.76","587.28"
"2025-04-25 21:19:11","Tiramisu","Pastries",3,"196.55","589.65"
"2025-04-25 16:35:15","Eclair","Pastries",2,"146.12","292.24"
"2025-04-25 13:10:38","Eclair","Pastries",5,"146.12","730.60"
"2025-04-25 12:34:41","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-04-25 12:29:35","Baguette","Pastries",4,"133.77","535.08"
"2025-04-25 09:25:28","Eclair","Pastries",2,"146.12","292.24"
"2025-04-25 09:03:38","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-04-25 08:00:03","Americano","Pastries",4,"80.96","323.84"
"2025-04-25 04:28:25","Macchiato","Pastries",2,"93.97","187.94"
"2025-04-25 03:40:35","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-04-25 00:03:36","Flat White","Pastries",5,"113.21","566.05"
"2025-04-24 23:32:26","Glazed Donut","Pastries",4,"148.75","595.00"
"2025-04-24 19:21:10","Espresso","Pastries",5,"195.76","978.80"
"2025-04-24 13:06:49","Chai Latte","Pastries",3,"100.50","301.50"
"2025-04-24 10:00:47","Baguette","Pastries",4,"133.77","535.08"
"2025-04-24 08:55:46","Latte","Pastries",5,"108.74","543.70"
"2025-04-24 07:08:27","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-04-23 18:19:01","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-04-23 16:35:49","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-04-23 14:24:19","Macchiato","Pastries",3,"93.97","281.91"
"2025-04-23 11:41:28","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-04-23 06:56:56","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-04-23 00:53:50","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-04-22 22:28:29","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-04-22 22:00:21","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-04-22 20:38:38","Almonds","Pastries",2,"5.59","11.18"
"2025-04-22 20:25:05","Macchiato","Pastries",5,"93.97","469.85"
"2025-04-22 20:08:01","Macchiato","Pastries",3,"93.97","281.91"
"2025-04-22 20:05:01","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-04-22 13:50:13","Tiramisu","Pastries",5,"196.55","982.75"
"2025-04-22 11:41:16","Latte","Pastries",4,"108.74","434.96"
"2025-04-22 10:51:23","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-04-22 10:48:51","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-04-22 10:29:52","Macchiato","Pastries",5,"93.97","469.85"
"2025-04-22 02:51:27","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-04-22 02:03:51","Flat White","Pastries",3,"113.21","339.63"
"2025-04-22 00:23:54","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-04-21 23:59:58","Baguette","Pastries",1,"133.77","133.77"
"2025-04-21 17:10:17","Latte","Pastries",5,"108.74","543.70"
"2025-04-21 16:03:36","Baguette","Pastries",4,"133.77","535.08"
"2025-04-21 09:07:55","Hot Chocolate","Pastries",5,"131.53","657.65"
"2025-04-21 06:12:49","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-04-21 04:20:23","Latte","Pastries",5,"108.74","543.70"
"2025-04-21 02:59:19","Cappuccino","Pastries",4,"76.25","305.00"
"2025-04-21 02:42:18","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-04-20 19:28:37","Espresso","Pastries",2,"195.76","391.52"
"2025-04-20 16:31:17","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-04-20 10:39:00","Chocolate Chip Muffin","Pastries",3,"103.79","311.37"
"2025-04-20 09:57:03","Tiramisu","Pastries",3,"196.55","589.65"
"2025-04-20 07:32:33","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-04-20 05:58:23","Almonds","Pastries",3,"5.59","16.77"
"2025-04-20 04:27:50","Americano","Pastries",2,"80.96","161.92"
"2025-04-19 23:40:13","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-04-19 23:11:39","Tiramisu","Pastries",3,"196.55","589.65"
"2025-04-19 21:35:48","Flat White","Pastries",3,"113.21","339.63"
"2025-04-19 19:02:45","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-04-19 18:38:38","Chai Latte","Pastries",1,"100.50","100.50"
"2025-04-19 18:23:31","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-04-19 13:17:47","Red Velvet Cake","Pastries",1,"187.25","187.25"
"2025-04-19 13:00:01","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-04-19 12:20:38","Eclair","Pastries",3,"146.12","438.36"
"2025-04-19 11:44:28","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-04-19 09:53:14","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-04-19 06:30:24","Espresso","Pastries",4,"195.76","783.04"
"2025-04-19 03:14:40","Flat White","Pastries",1,"113.21","113.21"
"2025-04-19 00:59:36","Americano","Pastries",2,"80.96","161.92"
"2025-04-18 23:41:08","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-04-18 23:05:36","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-04-18 20:57:31","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-04-18 19:26:24","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-04-18 16:43:12","Flat White","Pastries",4,"113.21","452.84"
"2025-04-18 08:36:08","Almonds","Pastries",3,"5.59","16.77"
"2025-04-18 08:20:35","Almonds","Pastries",4,"5.59","22.36"
"2025-04-18 03:56:42","Cappuccino","Pastries",1,"76.25","76.25"
"2025-04-18 03:00:26","Iced Mocha","Pastries",5,"144.00","720.00"
"2025-04-18 00:00:52","Eclair","Pastries",4,"146.12","584.48"
"2025-04-17 19:51:42","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-04-17 19:03:46","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-04-17 18:25:52","Almonds","Pastries",5,"5.59","27.95"
"2025-04-17 18:15:33","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-04-17 12:08:46","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-04-16 23:46:44","Cappuccino","Pastries",3,"76.25","228.75"
"2025-04-16 20:57:23","Americano","Pastries",4,"80.96","323.84"
"2025-04-16 20:24:08","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-04-16 19:38:56","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-04-16 13:20:13","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-04-16 13:00:55","Macchiato","Pastries",5,"93.97","469.85"
"2025-04-16 12:31:02","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-04-16 12:18:39","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-04-16 11:28:59","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-04-16 08:47:31","Eclair","Pastries",2,"146.12","292.24"
"2025-04-16 08:40:54","Almonds","Pastries",1,"5.59","5.59"
"2025-04-16 06:54:37","Tiramisu","Pastries",4,"196.55","786.20"
"2025-04-16 06:46:56","Tea","Beverages",1,"106.18","106.18"
"2025-04-16 06:31:16","Latte","Pastries",3,"108.74","326.22"
"2025-04-16 05:39:04","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-04-16 04:34:07","Flat White","Pastries",5,"113.21","566.05"
"2025-04-16 01:16:38","Latte","Pastries",1,"108.74","108.74"
"2025-04-16 01:10:40","Almonds","Pastries",1,"5.59","5.59"
"2025-04-15 14:14:04","Tiramisu","Pastries",1,"196.55","196.55"
"2025-04-15 13:34:53","Eclair","Pastries",5,"146.12","730.60"
"2025-04-15 12:03:52","Macchiato","Pastries",2,"93.97","187.94"
"2025-04-15 07:28:45","Almonds","Pastries",4,"5.59","22.36"
"2025-04-14 23:25:14","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-04-14 23:10:41","Mocha","Pastries",4,"61.74","246.96"
"2025-04-14 22:51:49","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-04-14 21:21:58","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-04-14 21:15:49","Cappuccino","Pastries",5,"76.25","381.25"
"2025-04-14 20:45:29","Almond Croissant","Pastries",5,"8.42","42.10"
"2025-04-14 17:19:14","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-04-14 08:49:57","Baguette","Pastries",1,"133.77","133.77"
"2025-04-14 06:08:46","Baguette","Pastries",4,"133.77","535.08"
"2025-04-13 20:38:11","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-04-13 16:35:37","Mocha","Pastries",3,"61.74","185.22"
"2025-04-13 14:35:28","Latte","Pastries",4,"108.74","434.96"
"2025-04-13 09:01:59","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-04-13 03:36:38","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-04-13 02:43:57","Tiramisu","Pastries",1,"196.55","196.55"
"2025-04-12 20:50:45","Macchiato","Pastries",4,"93.97","375.88"
"2025-04-12 19:50:36","Americano","Pastries",2,"80.96","161.92"
"2025-04-12 19:24:39","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-04-12 17:50:47","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-04-12 17:20:13","Iced Coffee","Beverages",1,"107.80","107.80"
"2025-04-12 16:49:54","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-04-12 14:48:09","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-04-12 13:15:37","Chai Latte","Pastries",4,"100.50","402.00"
"2025-04-12 10:26:45","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-04-12 09:44:56","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-04-12 08:04:53","Almonds","Pastries",5,"5.59","27.95"
"2025-04-12 07:13:38","Cappuccino","Pastries",2,"76.25","152.50"
"2025-04-12 07:08:15","Americano","Pastries",4,"80.96","323.84"
"2025-04-12 06:50:07","Cappuccino","Pastries",4,"76.25","305.00"
"2025-04-12 04:39:33","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-04-12 04:03:44","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-04-11 18:50:14","Chai Latte","Pastries",4,"100.50","402.00"
"2025-04-11 18:41:31","Mocha","Pastries",4,"61.74","246.96"
"2025-04-11 17:38:53","Almonds","Pastries",3,"5.59","16.77"
"2025-04-11 15:10:52","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-04-11 14:46:49","Americano","Pastries",1,"80.96","80.96"
"2025-04-11 08:33:21","Cappuccino","Pastries",5,"76.25","381.25"
"2025-04-11 06:47:04","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-04-11 05:37:30","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-04-11 04:12:27","Flat White","Pastries",5,"113.21","566.05"
"2025-04-10 23:22:11","Cappuccino","Pastries",3,"76.25","228.75"
"2025-04-10 20:49:14","Blueberry Muffin","Pastries",3,"185.15","555.45"
